state,offence_category,subcategory,2025_population,2026_population,month,incident_count
NSW,"Intimidation, stalking and harassment",,8479314,8479314,2011-01-01,2734
NSW,Other offences against the person,,8479314,8479314,2011-01-01,121
NSW,Theft,Break and enter dwelling,8479314,8479314,2011-01-01,3649
NSW,Theft,Break and enter non-dwelling,8479314,8479314,2011-01-01,1406
NSW,Theft,Receiving or handling stolen goods,8479314,8479314,2011-01-01,512
NSW,Theft,Motor vehicle theft,8479314,8479314,2011-01-01,1688
NSW,Theft,Steal from motor vehicle,8479314,8479314,2011-01-01,4122
NSW,Theft,Steal from retail store,8479314,8479314,2011-01-01,1703
NSW,Theft,Steal from dwelling,8479314,8479314,2011-01-01,1963
NSW,Theft,Steal from person,8479314,8479314,2011-01-01,834
NSW,Theft,Stock theft,8479314,8479314,2011-01-01,46
NSW,Theft,Fraud,8479314,8479314,2011-01-01,3167
NSW,Theft,Other theft,8479314,8479314,2011-01-01,3358
NSW,Arson,,8479314,8479314,2011-01-01,533
NSW,Malicious damage to property,,8479314,8479314,2011-01-01,8109
NSW,Drug offences,Possession and/or use of cocaine,8479314,8479314,2011-01-01,48
NSW,Drug offences,Possession and/or use of narcotics,8479314,8479314,2011-01-01,71
NSW,Drug offences,Possession and/or use of cannabis,8479314,8479314,2011-01-01,1379
NSW,Drug offences,Possession and/or use of amphetamines,8479314,8479314,2011-01-01,227
NSW,Drug offences,Possession and/or use of ecstasy,8479314,8479314,2011-01-01,135
NSW,Drug offences,Possession and/or use of other drugs,8479314,8479314,2011-01-01,238
NSW,Drug offences,"Dealing, trafficking in cocaine",8479314,8479314,2011-01-01,7
NSW,Drug offences,"Dealing, trafficking in narcotics",8479314,8479314,2011-01-01,9
NSW,Drug offences,"Dealing, trafficking in cannabis",8479314,8479314,2011-01-01,52
NSW,Drug offences,"Dealing, trafficking in amphetamines",8479314,8479314,2011-01-01,108
NSW,Drug offences,"Dealing, trafficking in ecstasy",8479314,8479314,2011-01-01,32
NSW,Drug offences,"Dealing, trafficking in other drugs",8479314,8479314,2011-01-01,22
NSW,Drug offences,Cultivating cannabis,8479314,8479314,2011-01-01,149
NSW,Drug offences,Manufacture drug,8479314,8479314,2011-01-01,5
NSW,Drug offences,Importing drugs,8479314,8479314,2011-01-01,5
NSW,Drug offences,Other drug offences,8479314,8479314,2011-01-01,384
NSW,Prohibited and regulated weapons offences,,8479314,8479314,2011-01-01,723
NSW,Disorderly conduct,Trespass,8479314,8479314,2011-01-01,822
NSW,Disorderly conduct,Offensive conduct,8479314,8479314,2011-01-01,963
NSW,Disorderly conduct,Offensive language,8479314,8479314,2011-01-01,692
NSW,Disorderly conduct,Criminal intent,8479314,8479314,2011-01-01,152
NSW,Betting and gaming offences,,8479314,8479314,2011-01-01,5
NSW,Liquor offences,,8479314,8479314,2011-01-01,1672
NSW,Pornography offences,,8479314,8479314,2011-01-01,40
NSW,Against justice procedures,Escape custody,8479314,8479314,2011-01-01,17
NSW,Against justice procedures,Breach Apprehended Violence Order,8479314,8479314,2011-01-01,1178
NSW,Against justice procedures,Breach bail conditions,8479314,8479314,2011-01-01,2689
NSW,Against justice procedures,Fail to appear,8479314,8479314,2011-01-01,107
NSW,Against justice procedures,Resist or hinder officer,8479314,8479314,2011-01-01,767
NSW,Against justice procedures,Other offences against justice procedures,8479314,8479314,2011-01-01,39
NSW,Transport regulatory offences,,8479314,8479314,2011-01-01,4929
NSW,Other offences,,8479314,8479314,2011-01-01,1714
NSW,Homicide,Murder *,8479314,8479314,2011-02-01,9
NSW,Homicide,Attempted murder,8479314,8479314,2011-02-01,6
NSW,Homicide,"Murder accessory, conspiracy",8479314,8479314,2011-02-01,0
NSW,Homicide,Manslaughter *,8479314,8479314,2011-02-01,0
NSW,Assault,Domestic violence related assault,8479314,8479314,2011-02-01,2269
NSW,Assault,Non-domestic violence related assault,8479314,8479314,2011-02-01,3272
NSW,Assault,Assault Police,8479314,8479314,2011-02-01,215
NSW,Sexual offences,Sexual assault,8479314,8479314,2011-02-01,321
NSW,Sexual offences,"Sexual touching, sexual act and other sexual offences",8479314,8479314,2011-02-01,501
NSW,Abduction and kidnapping,,8479314,8479314,2011-02-01,26
NSW,Robbery,Robbery without a weapon,8479314,8479314,2011-02-01,223
NSW,Robbery,Robbery with a firearm,8479314,8479314,2011-02-01,40
NSW,Robbery,Robbery with a weapon not a firearm,8479314,8479314,2011-02-01,87
NSW,Blackmail and extortion,,8479314,8479314,2011-02-01,6
NSW,Coercive Control,,8479314,8479314,2011-02-01,0
NSW,"Intimidation, stalking and harassment",,8479314,8479314,2011-02-01,2644
NSW,Other offences against the person,,8479314,8479314,2011-02-01,134
NSW,Theft,Break and enter dwelling,8479314,8479314,2011-02-01,3231
NSW,Theft,Break and enter non-dwelling,8479314,8479314,2011-02-01,1375
NSW,Theft,Receiving or handling stolen goods,8479314,8479314,2011-02-01,453
NSW,Theft,Motor vehicle theft,8479314,8479314,2011-02-01,1627
NSW,Theft,Steal from motor vehicle,8479314,8479314,2011-02-01,3621
NSW,Theft,Steal from retail store,8479314,8479314,2011-02-01,1617
NSW,Theft,Steal from dwelling,8479314,8479314,2011-02-01,1616
NSW,Theft,Steal from person,8479314,8479314,2011-02-01,673
NSW,Theft,Stock theft,8479314,8479314,2011-02-01,56
NSW,Theft,Fraud,8479314,8479314,2011-02-01,2925
NSW,Theft,Other theft,8479314,8479314,2011-02-01,2989
NSW,Arson,,8479314,8479314,2011-02-01,494
NSW,Malicious damage to property,,8479314,8479314,2011-02-01,6738
NSW,Drug offences,Possession and/or use of cocaine,8479314,8479314,2011-02-01,29
NSW,Drug offences,Possession and/or use of narcotics,8479314,8479314,2011-02-01,57
NSW,Drug offences,Possession and/or use of cannabis,8479314,8479314,2011-02-01,1334
NSW,Drug offences,Possession and/or use of amphetamines,8479314,8479314,2011-02-01,217
NSW,Drug offences,Possession and/or use of ecstasy,8479314,8479314,2011-02-01,107
NSW,Drug offences,Possession and/or use of other drugs,8479314,8479314,2011-02-01,250
NSW,Drug offences,"Dealing, trafficking in cocaine",8479314,8479314,2011-02-01,9
NSW,Drug offences,"Dealing, trafficking in narcotics",8479314,8479314,2011-02-01,22
NSW,Drug offences,"Dealing, trafficking in cannabis",8479314,8479314,2011-02-01,55
NSW,Drug offences,"Dealing, trafficking in amphetamines",8479314,8479314,2011-02-01,65
NSW,Drug offences,"Dealing, trafficking in ecstasy",8479314,8479314,2011-02-01,25
NSW,Drug offences,"Dealing, trafficking in other drugs",8479314,8479314,2011-02-01,20
NSW,Drug offences,Cultivating cannabis,8479314,8479314,2011-02-01,171
NSW,Drug offences,Manufacture drug,8479314,8479314,2011-02-01,6
NSW,Drug offences,Importing drugs,8479314,8479314,2011-02-01,4
NSW,Drug offences,Other drug offences,8479314,8479314,2011-02-01,346
NSW,Prohibited and regulated weapons offences,,8479314,8479314,2011-02-01,690
NSW,Disorderly conduct,Trespass,8479314,8479314,2011-02-01,769
NSW,Disorderly conduct,Offensive conduct,8479314,8479314,2011-02-01,747
NSW,Disorderly conduct,Offensive language,8479314,8479314,2011-02-01,501
NSW,Disorderly conduct,Criminal intent,8479314,8479314,2011-02-01,115
NSW,Betting and gaming offences,,8479314,8479314,2011-02-01,2
NSW,Liquor offences,,8479314,8479314,2011-02-01,1160
NSW,Pornography offences,,8479314,8479314,2011-02-01,28
NSW,Against justice procedures,Escape custody,8479314,8479314,2011-02-01,15
NSW,Against justice procedures,Breach Apprehended Violence Order,8479314,8479314,2011-02-01,1113
NSW,Against justice procedures,Breach bail conditions,8479314,8479314,2011-02-01,2486
NSW,Against justice procedures,Fail to appear,8479314,8479314,2011-02-01,84
NSW,Against justice procedures,Resist or hinder officer,8479314,8479314,2011-02-01,551
NSW,Against justice procedures,Other offences against justice procedures,8479314,8479314,2011-02-01,60
NSW,Transport regulatory offences,,8479314,8479314,2011-02-01,5208
NSW,Other offences,,8479314,8479314,2011-02-01,1109
NSW,Homicide,Murder *,8479314,8479314,2011-03-01,8
NSW,Homicide,Attempted murder,8479314,8479314,2011-03-01,4
NSW,Homicide,"Murder accessory, conspiracy",8479314,8479314,2011-03-01,1
NSW,Homicide,Manslaughter *,8479314,8479314,2011-03-01,0
NSW,Assault,Domestic violence related assault,8479314,8479314,2011-03-01,2387
NSW,Assault,Non-domestic violence related assault,8479314,8479314,2011-03-01,3528
NSW,Assault,Assault Police,8479314,8479314,2011-03-01,253
NSW,Sexual offences,Sexual assault,8479314,8479314,2011-03-01,453
NSW,Sexual offences,"Sexual touching, sexual act and other sexual offences",8479314,8479314,2011-03-01,621
NSW,Abduction and kidnapping,,8479314,8479314,2011-03-01,43
NSW,Robbery,Robbery without a weapon,8479314,8479314,2011-03-01,312
NSW,Robbery,Robbery with a firearm,8479314,8479314,2011-03-01,31
NSW,Robbery,Robbery with a weapon not a firearm,8479314,8479314,2011-03-01,135
NSW,Blackmail and extortion,,8479314,8479314,2011-03-01,9
NSW,Coercive Control,,8479314,8479314,2011-03-01,0
NSW,"Intimidation, stalking and harassment",,8479314,8479314,2011-03-01,2867
NSW,Other offences against the person,,8479314,8479314,2011-03-01,126
NSW,Theft,Break and enter dwelling,8479314,8479314,2011-03-01,3480
NSW,Theft,Break and enter non-dwelling,8479314,8479314,2011-03-01,1510
NSW,Theft,Receiving or handling stolen goods,8479314,8479314,2011-03-01,616
NSW,Theft,Motor vehicle theft,8479314,8479314,2011-03-01,1721
NSW,Theft,Steal from motor vehicle,8479314,8479314,2011-03-01,4129
NSW,Theft,Steal from retail store,8479314,8479314,2011-03-01,1805
NSW,Theft,Steal from dwelling,8479314,8479314,2011-03-01,1821
NSW,Theft,Steal from person,8479314,8479314,2011-03-01,791
NSW,Theft,Stock theft,8479314,8479314,2011-03-01,87
NSW,Theft,Fraud,8479314,8479314,2011-03-01,3412
NSW,Theft,Other theft,8479314,8479314,2011-03-01,3378
NSW,Arson,,8479314,8479314,2011-03-01,480
NSW,Malicious damage to property,,8479314,8479314,2011-03-01,7344
NSW,Drug offences,Possession and/or use of cocaine,8479314,8479314,2011-03-01,37
NSW,Drug offences,Possession and/or use of narcotics,8479314,8479314,2011-03-01,64
NSW,Drug offences,Possession and/or use of cannabis,8479314,8479314,2011-03-01,1338
NSW,Drug offences,Possession and/or use of amphetamines,8479314,8479314,2011-03-01,227
NSW,Drug offences,Possession and/or use of ecstasy,8479314,8479314,2011-03-01,154
NSW,Drug offences,Possession and/or use of other drugs,8479314,8479314,2011-03-01,262
NSW,Drug offences,"Dealing, trafficking in cocaine",8479314,8479314,2011-03-01,9
NSW,Drug offences,"Dealing, trafficking in narcotics",8479314,8479314,2011-03-01,32
NSW,Drug offences,"Dealing, trafficking in cannabis",8479314,8479314,2011-03-01,81
NSW,Drug offences,"Dealing, trafficking in amphetamines",8479314,8479314,2011-03-01,72
NSW,Drug offences,"Dealing, trafficking in ecstasy",8479314,8479314,2011-03-01,20
NSW,Drug offences,"Dealing, trafficking in other drugs",8479314,8479314,2011-03-01,19
NSW,Drug offences,Cultivating cannabis,8479314,8479314,2011-03-01,263
NSW,Drug offences,Manufacture drug,8479314,8479314,2011-03-01,10
NSW,Drug offences,Importing drugs,8479314,8479314,2011-03-01,5
NSW,Drug offences,Other drug offences,8479314,8479314,2011-03-01,311
NSW,Prohibited and regulated weapons offences,,8479314,8479314,2011-03-01,753
NSW,Disorderly conduct,Trespass,8479314,8479314,2011-03-01,798
NSW,Disorderly conduct,Offensive conduct,8479314,8479314,2011-03-01,779
NSW,Disorderly conduct,Offensive language,8479314,8479314,2011-03-01,537
NSW,Disorderly conduct,Criminal intent,8479314,8479314,2011-03-01,152
NSW,Betting and gaming offences,,8479314,8479314,2011-03-01,10
NSW,Liquor offences,,8479314,8479314,2011-03-01,1440
NSW,Pornography offences,,8479314,8479314,2011-03-01,23
NSW,Against justice procedures,Escape custody,8479314,8479314,2011-03-01,14
NSW,Against justice procedures,Breach Apprehended Violence Order,8479314,8479314,2011-03-01,1178
NSW,Against justice procedures,Breach bail conditions,8479314,8479314,2011-03-01,2890
NSW,Against justice procedures,Fail to appear,8479314,8479314,2011-03-01,114
NSW,Against justice procedures,Resist or hinder officer,8479314,8479314,2011-03-01,565
NSW,Against justice procedures,Other offences against justice procedures,8479314,8479314,2011-03-01,41
NSW,Transport regulatory offences,,8479314,8479314,2011-03-01,5990
NSW,Other offences,,8479314,8479314,2011-03-01,1270
NSW,Homicide,Murder *,8479314,8479314,2011-04-01,9
NSW,Homicide,Attempted murder,8479314,8479314,2011-04-01,1
NSW,Homicide,"Murder accessory, conspiracy",8479314,8479314,2011-04-01,0
NSW,Homicide,Manslaughter *,8479314,8479314,2011-04-01,0
NSW,Assault,Domestic violence related assault,8479314,8479314,2011-04-01,2152
NSW,Assault,Non-domestic violence related assault,8479314,8479314,2011-04-01,3020
NSW,Assault,Assault Police,8479314,8479314,2011-04-01,203
NSW,Sexual offences,Sexual assault,8479314,8479314,2011-04-01,311
NSW,Sexual offences,"Sexual touching, sexual act and other sexual offences",8479314,8479314,2011-04-01,435
NSW,Abduction and kidnapping,,8479314,8479314,2011-04-01,26
NSW,Robbery,Robbery without a weapon,8479314,8479314,2011-04-01,252
NSW,Robbery,Robbery with a firearm,8479314,8479314,2011-04-01,43
NSW,Robbery,Robbery with a weapon not a firearm,8479314,8479314,2011-04-01,145
NSW,Blackmail and extortion,,8479314,8479314,2011-04-01,16
NSW,Coercive Control,,8479314,8479314,2011-04-01,0
NSW,"Intimidation, stalking and harassment",,8479314,8479314,2011-04-01,2214
NSW,Other offences against the person,,8479314,8479314,2011-04-01,112
NSW,Theft,Break and enter dwelling,8479314,8479314,2011-04-01,3347
NSW,Theft,Break and enter non-dwelling,8479314,8479314,2011-04-01,1449
NSW,Theft,Receiving or handling stolen goods,8479314,8479314,2011-04-01,492
NSW,Theft,Motor vehicle theft,8479314,8479314,2011-04-01,1618
NSW,Theft,Steal from motor vehicle,8479314,8479314,2011-04-01,3922
NSW,Theft,Steal from retail store,8479314,8479314,2011-04-01,1730
NSW,Theft,Steal from dwelling,8479314,8479314,2011-04-01,1669
NSW,Theft,Steal from person,8479314,8479314,2011-04-01,694
NSW,Theft,Stock theft,8479314,8479314,2011-04-01,57
NSW,Theft,Fraud,8479314,8479314,2011-04-01,2995
NSW,Theft,Other theft,8479314,8479314,2011-04-01,2870
NSW,Arson,,8479314,8479314,2011-04-01,488
NSW,Malicious damage to property,,8479314,8479314,2011-04-01,7018
NSW,Drug offences,Possession and/or use of cocaine,8479314,8479314,2011-04-01,45
NSW,Drug offences,Possession and/or use of narcotics,8479314,8479314,2011-04-01,71
NSW,Drug offences,Possession and/or use of cannabis,8479314,8479314,2011-04-01,1486
NSW,Drug offences,Possession and/or use of amphetamines,8479314,8479314,2011-04-01,245
NSW,Drug offences,Possession and/or use of ecstasy,8479314,8479314,2011-04-01,136
NSW,Drug offences,Possession and/or use of other drugs,8479314,8479314,2011-04-01,217
NSW,Drug offences,"Dealing, trafficking in cocaine",8479314,8479314,2011-04-01,8
NSW,Drug offences,"Dealing, trafficking in narcotics",8479314,8479314,2011-04-01,22
NSW,Drug offences,"Dealing, trafficking in cannabis",8479314,8479314,2011-04-01,54
NSW,Drug offences,"Dealing, trafficking in amphetamines",8479314,8479314,2011-04-01,42
NSW,Drug offences,"Dealing, trafficking in ecstasy",8479314,8479314,2011-04-01,20
NSW,Drug offences,"Dealing, trafficking in other drugs",8479314,8479314,2011-04-01,15
NSW,Drug offences,Cultivating cannabis,8479314,8479314,2011-04-01,101
NSW,Drug offences,Manufacture drug,8479314,8479314,2011-04-01,8
NSW,Drug offences,Importing drugs,8479314,8479314,2011-04-01,1
NSW,Drug offences,Other drug offences,8479314,8479314,2011-04-01,338
NSW,Prohibited and regulated weapons offences,,8479314,8479314,2011-04-01,605
NSW,Disorderly conduct,Trespass,8479314,8479314,2011-04-01,701
NSW,Disorderly conduct,Offensive conduct,8479314,8479314,2011-04-01,893
NSW,Disorderly conduct,Offensive language,8479314,8479314,2011-04-01,508
NSW,Disorderly conduct,Criminal intent,8479314,8479314,2011-04-01,121
NSW,Betting and gaming offences,,8479314,8479314,2011-04-01,10
NSW,Liquor offences,,8479314,8479314,2011-04-01,1713
NSW,Pornography offences,,8479314,8479314,2011-04-01,28
NSW,Against justice procedures,Escape custody,8479314,8479314,2011-04-01,26
NSW,Against justice procedures,Breach Apprehended Violence Order,8479314,8479314,2011-04-01,1010
NSW,Against justice procedures,Breach bail conditions,8479314,8479314,2011-04-01,2898
NSW,Against justice procedures,Fail to appear,8479314,8479314,2011-04-01,80
NSW,Against justice procedures,Resist or hinder officer,8479314,8479314,2011-04-01,567
NSW,Against justice procedures,Other offences against justice procedures,8479314,8479314,2011-04-01,44
NSW,Transport regulatory offences,,8479314,8479314,2011-04-01,5302
NSW,Other offences,,8479314,8479314,2011-04-01,1286
NSW,Homicide,Murder *,8479314,8479314,2011-05-01,8
NSW,Homicide,Attempted murder,8479314,8479314,2011-05-01,5
NSW,Homicide,"Murder accessory, conspiracy",8479314,8479314,2011-05-01,1
NSW,Homicide,Manslaughter *,8479314,8479314,2011-05-01,1
NSW,Assault,Domestic violence related assault,8479314,8479314,2011-05-01,2045
NSW,Assault,Non-domestic violence related assault,8479314,8479314,2011-05-01,2916
NSW,Assault,Assault Police,8479314,8479314,2011-05-01,204
NSW,Sexual offences,Sexual assault,8479314,8479314,2011-05-01,329
NSW,Sexual offences,"Sexual touching, sexual act and other sexual offences",8479314,8479314,2011-05-01,515
NSW,Abduction and kidnapping,,8479314,8479314,2011-05-01,44
NSW,Robbery,Robbery without a weapon,8479314,8479314,2011-05-01,233
NSW,Robbery,Robbery with a firearm,8479314,8479314,2011-05-01,37
NSW,Robbery,Robbery with a weapon not a firearm,8479314,8479314,2011-05-01,150
NSW,Blackmail and extortion,,8479314,8479314,2011-05-01,10
NSW,Coercive Control,,8479314,8479314,2011-05-01,0
NSW,"Intimidation, stalking and harassment",,8479314,8479314,2011-05-01,2395
NSW,Other offences against the person,,8479314,8479314,2011-05-01,115
